regime,repr_mode,arm,dataset,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,2,1,full_test,RandomForest,0.7911598431210933,0.7914744499645139,0.821451487752771,0.8124302632047631,2952,0.1609078590785908,1.0,0.27721038809454335,0.26684457900696745,0.28995494187149146,0.36298654781604883,0.15336448013048185,-0.167789248417519,0.18357273494249618,0.2035304004047299,0.14292500484475829
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,2,1,full_test,XGBoost,0.7875398490607446,0.7878814762242725,0.8182427898076767,0.808948662316157,2952,0.19817073170731708,1.0,0.33078880407124683,0.26667779771316297,0.3605362833390855,0.43670742428677145,0.10193176624545375,-0.3041567565181714,0.26539308097957287,0.3737278463758104,0.15255266897299102
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,fixed_300,QSVM_ZZ,0.6853062212539337,0.6966666666666667,0.796875,0.7275449101796407,30,0.0,0.0,0.0,0.43786253727590463,0.5170469096746915,0.5636969175835801,0.3759080917732579,-0.16984105509084185,0.02591755629206002,0.16984105509084185,0.02591755629206002
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,fixed_300,QSVM_Z,0.8023649214484306,0.8033333333333333,0.8394756838905775,0.8218225203727882,30,0.13333333333333333,1.0,0.23529411764705882,0.6061395637281602,0.5616903370376544,0.7479292558027975,0.3514299841395321,-0.23189586447746896,0.23415678032081946,0.2529789962764656,0.2112030235932175
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,fixed_300,SVM_Linear,0.8088766192397536,0.81,0.85,0.8293413173652695,30,0.06666666666666667,1.0,0.125,0.7096453769894745,0.85965819314996,1.0554521297281505,0.3586496507522327,-0.9811810368711137,0.5623866556837139,1.0296151601276855,0.46785425042616297
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,fixed_300,SVM_Poly2,0.7718733225979603,0.7733333333333333,0.8121427542148999,0.792580253027779,30,0.06666666666666667,1.0,0.125,0.5481585396231875,0.6746388538070649,0.8160987276291731,0.2993296416828458,-0.5657292315374937,0.3261716560926816,0.5921522220063332,0.27530575480219793
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,fixed_300,SVM_RBF,0.8226218498644564,0.8233333333333334,0.8575268817204301,0.8413173652694611,30,0.1,1.0,0.18181818181818182,0.6066744980086783,0.6581417434776465,0.8551917639594461,0.26429443410297027,-0.6661105958942944,0.3939399628804936,0.7432318907748116,0.21563482291187405
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,fixed_300,RandomForest,0.822890559732665,0.8233333333333334,0.8514155336189235,0.8397865922290757,30,0.06666666666666667,1.0,0.125,0.29268333333333335,0.3139385020279538,0.4103833333333333,0.12572365087321036,-0.2926666666666667,0.18110187433842007,0.3186666666666667,0.13001239257171687
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,fixed_300,XGBoost,0.8365776922991406,0.8366666666666667,0.8548166392993979,0.8502318670928819,30,0.13333333333333333,1.0,0.23529411764705882,0.3078013434012731,0.3300136452627604,0.4370853398243586,0.1122812485229321,-0.31439233720302584,0.23229008283350355,0.35853728155295056,0.1557313135223527
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,full_test,QSVM_ZZ,0.6092266252617742,0.6301454932576295,0.7690176741093689,0.6751344190758202,2952,0.0013550135501355014,1.0,0.0027063599458728013,0.37840300066479643,0.5240719996330178,0.5209013865425625,0.3827558454282672,-0.21188283766139532,0.11770105384811526,0.21192668979093357,0.11762207754779529
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,full_test,QSVM_Z,0.7615852990689709,0.7626863023420866,0.8046222812941908,0.7871939959395212,2952,0.17513550135501355,1.0,0.2980686076679158,0.5299102993926721,0.5695950775466124,0.6829111556198167,0.3726604772413748,-0.2584292871416767,0.2747641024710849,0.28222196725877446,0.2502634005520648
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,full_test,SVM_Linear,0.769804604420695,0.7711586231369766,0.8185019008742752,0.7970657824259091,2952,0.041666666666666664,1.0,0.08,0.5918969222773535,0.8879146570560651,1.0011682855280053,0.3693189256852505,-1.0124151875229435,0.4588643235026274,1.0441305226153208,0.3812249087529537
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,full_test,SVM_Poly2,0.7292898415686914,0.7301721078779276,0.7645556402992664,0.752509621893336,2952,0.20426829268292682,1.0,0.3392405063291139,0.4578162554036213,0.6983202501519923,0.7794117210930799,0.29960684989976155,-0.3763249408657888,0.5034474361393565,0.5772151255738485,0.24880209179526036
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,full_test,SVM_RBF,0.7684707173883238,0.7698722498225692,0.8177149632486378,0.7959108310433349,2952,0.04844173441734417,1.0,0.09240710823909531,0.517590357196625,0.6786014610749814,0.7978938032370166,0.3029277134763315,-0.6524256950829145,0.350785002012153,0.6972301202960026,0.25015907857423864
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,full_test,RandomForest,0.7758213673133222,0.776570262597587,0.8144643350418956,0.7999152078887213,2952,0.04098915989159892,1.0,0.07875040676863,0.25267920511000713,0.3274428837020129,0.391596877217885,0.13310713179734457,-0.3117852303523035,0.149304782127497,0.3260941734417344,0.1147368200680599
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,3,1,full_test,XGBoost,0.786282169927615,0.7864620298083748,0.8121207243524017,0.8059357174064269,2952,0.08705962059620596,1.0,0.16017450919289497,0.27334901682551316,0.34935193882203247,0.42944816683172504,0.1110888570607272,-0.3270624208902602,0.20763294107713756,0.3648301024989384,0.1303083331546908
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,fixed_300,QSVM_ZZ,0.6587585310367241,0.6733333333333333,0.7811673534657728,0.7058214398271127,30,0.06666666666666667,1.0,0.125,0.3855311750306248,0.5521265421575112,0.5926879218869199,0.31968583441352016,-0.26468010384111884,0.12762466225733385,0.2888278308762843,0.05405641402224685
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,fixed_300,QSVM_Z,0.7742562248003684,0.7766666666666666,0.8284313725490196,0.7986358110845977,30,0.1,1.0,0.18181818181818182,0.5752460895151476,0.6530969098471842,0.8246175913205942,0.2782974402308287,-0.5251423843269438,0.3641557134708834,0.606142934816027,0.2024219603765593
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,fixed_300,SVM_Linear,0.8329695781925082,0.8333333333333334,0.8604392033056316,0.8495340146774121,30,0.1,1.0,0.18181818181818182,0.766577877644757,0.8029098820953029,1.0518884694127189,0.35473450519677535,-0.8126008636591997,0.43150893025569237,0.8840955603804146,0.2547452857772445
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,fixed_300,SVM_Poly2,0.7780667144906743,0.78,0.8263736263736263,0.8008644365404529,30,0.1,1.0,0.18181818181818182,0.4958134131771338,0.6988517442691531,0.8143810077284146,0.26647377995902094,-0.6907032470574259,0.4542737967440882,0.7556661881317281,0.3352674604229053
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,fixed_300,SVM_RBF,0.8021705357043064,0.8033333333333333,0.8428229665071771,0.8225879068929809,30,0.1,1.0,0.18181818181818182,0.6096187138405404,0.7234745105547585,0.9209290797670974,0.21665634937930928,-0.7276474321544634,0.4786513301739999,0.8603583111299697,0.13550445700385744
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,fixed_300,RandomForest,0.7987117552334944,0.8,0.8409625822565925,0.819593894916933,30,0.13333333333333333,1.0,0.23529411764705882,0.28883333333333333,0.2825894646931403,0.3836333333333333,0.12691322057041793,-0.22383333333333336,0.204041185929595,0.2785,0.11904585951080646
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,fixed_300,XGBoost,0.8159283347650018,0.8166666666666667,0.8504527447651387,0.8345639547971726,30,0.1,1.0,0.18181818181818182,0.3074573174118996,0.3076732716249798,0.41900980879863103,0.11672028201248862,-0.270608052611351,0.26798163628904165,0.34923236866792046,0.1519198084545055
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,full_test,QSVM_ZZ,0.5865236627774761,0.611737047551455,0.7591553004868222,0.6585643374517878,2952,0.04403794037940379,1.0,0.08436080467229072,0.3165290877787317,0.5524791286602603,0.5525745687014784,0.3163624456847109,-0.284522359239516,0.15309897070114042,0.3152550472898097,0.07075678692018693
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,full_test,QSVM_Z,0.7031683447910442,0.709235273243435,0.7910486463223354,0.7432885309467614,2952,0.04098915989159892,1.0,0.07875040676863,0.4701529409280033,0.7068948605257169,0.7949688560150958,0.29794068145685165,-0.6309541312791085,0.3246068756384768,0.6648276234063907,0.24794549934563953
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,full_test,SVM_Linear,0.7758871429263965,0.7766589779985805,0.8149951800787008,0.8001309174663075,2952,0.04708672086720867,1.0,0.08993853121967,0.6599246678040682,0.8395698859656046,0.9930227830178788,0.39278990949874815,-0.8325690049183109,0.3365094997257498,0.8700490377351777,0.22231613367552044
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,full_test,SVM_Poly2,0.718566470049548,0.7210787792760823,0.7730267130451483,0.7485181802402372,2952,0.2090108401084011,1.0,0.3457551134771645,0.3955019291903513,0.7189091825334242,0.7746715974152133,0.2704368778150042,-0.4696858385732895,0.5622315502717016,0.6857235407315554,0.25786106484654475
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,full_test,SVM_RBF,0.7363533409554057,0.7390880056777857,0.7976285580331914,0.7679191952981571,2952,0.04607046070460705,1.0,0.08808290155440414,0.4933996548240925,0.7626506155376347,0.8690401739440269,0.2642883970812981,-0.7419611271916389,0.38516245442931485,0.7962345750843118,0.2546898741721123
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,full_test,RandomForest,0.7492304063948281,0.751596877217885,0.8088385735675978,0.7800087774748359,2952,0.08130081300813008,1.0,0.15037593984962405,0.24136067246273957,0.30442239475347393,0.3642084368346345,0.13520422766162973,-0.2632266260162602,0.16386242637914325,0.28611957994579945,0.11947693247821313
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,4,1,full_test,XGBoost,0.7588312219331407,0.7600248403122782,0.8029717456134267,0.7848186950247809,2952,0.08062330623306233,1.0,0.14921630094043886,0.2553768306507909,0.3473471858007997,0.41404429468742027,0.12014455940147573,-0.33660982746055457,0.22263337514462173,0.375828348473724,0.14705389540853134
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,fixed_300,QSVM_ZZ,0.6333725029377203,0.6533333333333333,0.7805907172995781,0.688622754491018,30,0.0,0.0,0.0,0.37523410905655624,0.5580049630067059,0.5710824687150914,0.3550140691097458,-0.2715008772839574,0.026540668379276898,0.2715008772839574,0.026540668379276898
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,fixed_300,QSVM_Z,0.7306052855924978,0.7366666666666667,0.8136792452830188,0.7634730538922156,30,0.03333333333333333,1.0,0.06451612903225806,0.5667878872945581,0.6593197228757107,0.8163697235029133,0.29915126726208197,-0.5436551985787842,0.20765882205211533,0.5499649966472837,0.1903198985407528
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,fixed_300,SVM_Linear,0.7950062170245656,0.7966666666666666,0.8427835051546392,0.8173652694610778,30,0.1,1.0,0.18181818181818182,0.6235786764064167,0.7717950921737259,0.9715840321601797,0.20135167847225707,-0.7443471013621442,0.4795988161572767,0.8673205008407142,0.17838940716057183
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,fixed_300,SVM_Poly2,0.8026997804059703,0.8033333333333333,0.8333020989505248,0.8202917473324028,30,0.1,1.0,0.18181818181818182,0.5748714574229757,0.6625562100766909,0.8392414228282636,0.2552092441115641,-0.5215004195512001,0.4648064704684755,0.6724442991367531,0.1892786494560876
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,fixed_300,SVM_RBF,0.7880191567873125,0.79,0.8392857142857143,0.811377245508982,30,0.1,1.0,0.18181818181818182,0.5455703330849578,0.6598340413480004,0.8096157380679218,0.2784785577684586,-0.621506767439581,0.4445802159550436,0.726588069107565,0.23662630500933518
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,fixed_300,RandomForest,0.7852925389157273,0.7866666666666666,0.8265526682357462,0.806087073972356,30,0.1,1.0,0.18181818181818182,0.27268333333333333,0.33211677121491806,0.41635,0.10635049365188674,-0.26416666666666666,0.2535977238769219,0.3398333333333333,0.1364153176475754
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,fixed_300,XGBoost,0.802541304566093,0.8033333333333333,0.8363044708545557,0.8210571338525956,30,0.3333333333333333,1.0,0.5,0.2863609664638837,0.35958048872949366,0.44975706468025844,0.09497006770171801,-0.25451396107673646,0.3181315474450041,0.36207992434501646,0.1867703569869442
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,full_test,QSVM_ZZ,0.5767089588688665,0.6046398154719659,0.7607119845360825,0.6527312397724616,2952,0.0,0.0,0.0,0.3319708122536531,0.5525467634499698,0.5405138083240132,0.35122267722693973,-0.26430145692918156,0.0568508645737203,0.26430145692918156,0.0568508645737203
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,full_test,QSVM_Z,0.6822423597388553,0.6908711852377573,0.7859212765000211,0.7276467539893252,2952,0.014227642276422764,1.0,0.028056112224448898,0.46942921616459155,0.702853477859782,0.7904000339705508,0.29939035827468824,-0.6553363333782425,0.25373264958612013,0.6594257948287021,0.24290654257587677
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,full_test,SVM_Linear,0.7583717752217918,0.7604684173172462,0.8163255692357498,0.7884901150456163,2952,0.051490514905149054,1.0,0.0979381443298969,0.536340663135536,0.8114647246269518,0.9488819873416694,0.21391418920932959,-0.8438064490222668,0.3633530513338135,0.9007429756275183,0.1808227175518725
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,full_test,SVM_Poly2,0.7385103263308124,0.7389105748757985,0.7664326377458832,0.7588824468903032,2952,0.2181571815718157,1.0,0.3581757508342603,0.46515132760553984,0.7103119052934093,0.7995329685594619,0.28575477697012164,-0.40389684440416596,0.590107150203597,0.6764137570011948,0.23199900642154078
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,full_test,SVM_RBF,0.7264049309902425,0.7305713271823988,0.8020956255126387,0.7622797965063153,2952,0.04911924119241192,1.0,0.09363900548918308,0.4509480978166044,0.6870837774135801,0.7656535081888078,0.29868546919376426,-0.6845726533041797,0.3418720434753606,0.7302326616371065,0.22864048556703748
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,full_test,RandomForest,0.7165581300986414,0.718860894251242,0.7681805258044281,0.7456431572194867,2952,0.04573170731707317,1.0,0.08746355685131195,0.22084634492547908,0.35380147480764623,0.3993239886444287,0.12037002839624748,-0.3179268292682927,0.19024673947749113,0.34787940379403787,0.12748023794420532
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,5,1,full_test,XGBoost,0.7421582214656481,0.7429471256210078,0.7774116847826087,0.7652839106597724,2952,0.17411924119241193,1.0,0.29659549913444894,0.235878150666898,0.3899443954020265,0.4473627481220926,0.08695806495165921,-0.33419610076359296,0.25020719385863033,0.391252534872875,0.14564383811115914
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,6,1,fixed_300,QSVM_ZZ,0.6627220992361988,0.6766666666666666,0.7825292397660819,0.7088154518031606,30,0.0,0.0,0.0,0.38123184136489496,0.4853095038159558,0.45082563377554047,0.4214490233651514,-0.052489466095444186,0.02778032740555259,0.052489466095444186,0.02778032740555259
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,6,1,fixed_300,QSVM_Z,0.8296801772216718,0.83,0.8555555555555555,0.8457746161811714,30,0.3333333333333333,1.0,0.5,0.6548724746134943,0.6021799802707056,0.8333777638716482,0.31138431130922534,-0.25237701998292134,0.45884373982279064,0.418897018377765,0.3142563058782481
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,6,1,fixed_300,SVM_Linear,0.8260404121504081,0.8266666666666667,0.8594594594594595,0.844311377245509,30,0.16666666666666666,1.0,0.2857142857142857,0.7220587853684305,0.8039624684217799,1.0187689628031122,0.36032532604251666,-0.6856851988008867,0.6757869314671453,0.8114841839714751,0.5180208371875987
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,6,1,fixed_300,SVM_Poly2,0.7675176046451555,0.77,0.8210041592394534,0.7918824006123092,30,0.0,0.0,0.0,0.5547570708731113,0.7205812490627342,0.8610710169062804,0.29248837246719483,-0.650076390353254,0.26982601093083897,0.650076390353254,0.26982601093083897
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,6,1,fixed_300,SVM_RBF,0.8159283347650018,0.8166666666666667,0.8504527447651387,0.8345639547971726,30,0.06666666666666667,1.0,0.125,0.6115293786293026,0.6997603016619226,0.8809757388952918,0.2958283424329392,-0.733296440075732,0.5004814681358399,0.7744187058153409,0.43414402801194896
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,100,6,1,fixed_300,RandomForest,0.8329695781925082,0.8333333333333334,0.8604392033056316,0.8495340146774121,30,0.26666666666666666,1.0,0.42105263157894735,0.2995,0.2648537269261406,0.3799,0.12459428825859822,-0.16053333333333333,0.22499062696526317,0.25160000000000005,0.11440792513341605
