regime,repr_mode,arm,dataset,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,3,3,full_test,RandomForest,0.7294899195310721,0.7363843948889861,0.7366027719130009,0.7276806861569061,1682,0.8418549346016647,1.0,0.9141381536475145,0.20380670701044584,0.31504558919004844,0.33466818698166806,0.1696705681989358,0.3622998480160561,0.2740643616823007,0.4363229356304611,0.12647035249259334
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,3,3,full_test,XGBoost,0.7358924513948524,0.7429796433950348,0.7440337080099371,0.7339182106309963,1682,0.8549346016646849,1.0,0.9217948717948717,0.2201984374705339,0.35333151194163276,0.39196644027369054,0.14033110451569958,0.36368098073637867,0.29671601979695605,0.45881444532933613,0.09896240150004178
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,fixed_300,QSVM_ZZ,0.5428273315119647,0.63,0.7272224679345423,0.5922558922558923,6,1.0,1.0,1.0,0.2608734253257316,0.7201679119536673,0.7062397132822857,0.296516833977162,0.7773751228113109,0.23643698233823846,0.7773751228113109,0.23643698233823846
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,fixed_300,QSVM_Z,0.4957010582010582,0.5933333333333334,0.6387470207694927,0.5548821548821549,6,1.0,1.0,1.0,0.27935839335868723,0.8263459625292502,0.8038011829142537,0.3388103010151647,0.9767429837913645,0.13994741458460863,0.9767429837913645,0.13994741458460863
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,fixed_300,SVM_Linear,0.5165361742181149,0.6233333333333333,0.776268115942029,0.5821548821548821,6,1.0,1.0,1.0,0.2844579881817123,0.9807958776146061,1.006663846234712,0.171769616842236,0.9828644513519613,0.07429356089882795,0.9828644513519613,0.07429356089882795
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,fixed_300,SVM_Poly2,0.4713345864661654,0.6,0.760340885470796,0.5562289562289562,6,1.0,1.0,1.0,0.21670092939585117,0.9510327513075417,0.9628045730383757,0.1563008029314287,0.9970946050689119,0.011145456015729811,0.9970946050689119,0.011145456015729811
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,fixed_300,SVM_RBF,0.5336620926243567,0.6133333333333333,0.6631509558338826,0.5777777777777777,6,1.0,1.0,1.0,0.2923968469895988,0.9276354269419423,0.9159229927930488,0.32724375123177407,0.9310067702939203,0.1884520597211356,0.9310067702939203,0.1884520597211356
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,fixed_300,RandomForest,0.5994865211810013,0.6533333333333333,0.7031539888682746,0.6228956228956228,6,1.0,1.0,1.0,0.17401666666666665,0.33653967035436144,0.33185000000000003,0.1828013334196444,0.345,0.18071616788027942,0.345,0.18071616788027942
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,fixed_300,XGBoost,0.6332201296696511,0.67,0.7003105590062111,0.6447811447811448,6,0.8333333333333334,1.0,0.9090909090909091,0.1806633922457695,0.3766909759386994,0.3920862153172493,0.14423505957150012,0.3638437936703364,0.19424185612014438,0.38153356810410816,0.15666633738990982
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,full_test,QSVM_ZZ,0.5709741342460687,0.6440144779672545,0.7256833318601252,0.6084901638601453,1682,0.9791914387633769,1.0,0.9894863322319015,0.30355410651400055,0.7107312678251382,0.7146748984340742,0.29414931615437634,0.785120916172217,0.2949840835978018,0.8063219630139158,0.23081454579060123
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,full_test,QSVM_Z,0.5438646651850998,0.6224189865422922,0.6824411074860843,0.5864278047128572,1682,0.9815695600475625,1.0,0.9906990699069907,0.30717597560864945,0.8117136036780295,0.8039799836186591,0.32688260939921426,0.9369552165971142,0.2626233363885616,0.9511231906845117,0.20547693512051118
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,full_test,SVM_Linear,0.5438252651375685,0.6380629645824224,0.7797423794667911,0.5981925517682158,1682,0.995243757431629,1.0,0.9976162097735399,0.3086752818832761,0.9724095798834971,1.0094016028252681,0.14822019062428285,1.0405595505068983,0.16163111462698493,1.049113236793674,0.09083067626622984
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,full_test,SVM_Poly2,0.5047605754147372,0.6174512947578098,0.7724873296325034,0.5750663847028887,1682,0.9958382877526754,1.0,0.9979148048853143,0.25416179602124855,0.9465655255126814,0.9708195051092378,0.13451394405525305,0.9861986240106642,0.12349876115309012,0.9933414741342148,0.03335244776235505
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,full_test,SVM_RBF,0.563529759520047,0.6365568673176893,0.7063068034289224,0.6013205014773885,1682,0.9869203329369798,1.0,0.9934171154997008,0.3144021837419132,0.9114723570280013,0.9100773205552863,0.3184177466454634,1.0115894890975936,0.25231555731592475,1.025673251390088,0.1870048563520785
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,full_test,RandomForest,0.6340101185359468,0.6708691638730991,0.701115865970769,0.6453628592414881,1682,0.9524375743162902,1.0,0.9756394640682094,0.1806406986347957,0.32915350963517387,0.3301360345916533,0.1788387362193053,0.42468489892984546,0.1656392922784681,0.4348454221165279,0.13675926802181795
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,4,3,full_test,XGBoost,0.6769167164655924,0.6992056551523101,0.7167288302834992,0.679584784687626,1682,0.9215219976218787,1.0,0.9591584158415841,0.19497768096008633,0.3596682691346559,0.3809165708886832,0.1492652870472547,0.4122267434911694,0.19077980429692404,0.4392886483570058,0.11555650220382192
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,fixed_300,QSVM_ZZ,0.6315289648622981,0.6766666666666666,0.7291666666666667,0.6481481481481481,6,0.8333333333333334,1.0,0.9090909090909091,0.34099170411223023,0.7055566020287919,0.711302857022542,0.3288368995890621,0.6827858344622822,0.4286181862325666,0.7259880211154663,0.3505016954431168
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,fixed_300,QSVM_Z,0.5950780359319102,0.6566666666666666,0.7281746031746033,0.623905723905724,6,1.0,1.0,1.0,0.4009852899573334,0.9735340576017348,0.9607464776941522,0.43072493504665443,1.029591390687889,0.40505295588416285,1.029591390687889,0.40505295588416285
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,fixed_300,SVM_Linear,0.5712625716231918,0.6433333333333333,0.7228682170542635,0.6084175084175084,6,1.0,1.0,1.0,0.35106848724535034,0.8861048895460844,0.8882720311083036,0.34554848685089906,0.973471261679323,0.13659947888483276,0.973471261679323,0.13659947888483276
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,fixed_300,SVM_Poly2,0.5056818181818181,0.6133333333333333,0.7345454545454546,0.5723905723905724,6,1.0,1.0,1.0,0.2756062874215495,0.8996287510759007,0.9112497460651677,0.23433867739842293,1.0115044128879862,0.016347746012664144,1.0115044128879862,0.016347746012664144
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,fixed_300,SVM_RBF,0.5276907001044931,0.6233333333333333,0.7314814814814815,0.5841750841750841,6,1.0,1.0,1.0,0.286856847004087,0.8173827844173381,0.8203976844437719,0.2781170730003173,0.9815622096650539,0.0723401061610265,0.9815622096650539,0.0723401061610265
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,fixed_300,RandomForest,0.6919359710057384,0.7166666666666667,0.7471590909090908,0.6952861952861953,6,0.8333333333333334,1.0,0.9090909090909091,0.1953333333333333,0.28915086412152086,0.30843333333333334,0.16319378732728224,0.29000000000000004,0.21100947846009194,0.29000000000000004,0.21100947846009194
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,fixed_300,XGBoost,0.7262222222222222,0.7433333333333333,0.7658730158730158,0.7255892255892256,6,1.0,1.0,1.0,0.22952693670988084,0.34573592595835567,0.39760153184334435,0.1188653315711913,0.40497978528340656,0.0954584751519013,0.40497978528340656,0.0954584751519013
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,full_test,QSVM_ZZ,0.6274938440047424,0.6745615313608317,0.7287514700559374,0.6451963865391908,1682,0.9512485136741974,1.0,0.9750152346130408,0.34556470324674915,0.708043983441878,0.7083570894554444,0.3449224266939854,0.8113820755591968,0.3905807985750043,0.8634561173299619,0.25561253138237394
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,full_test,QSVM_Z,0.6325504296248682,0.6792620123402808,0.7370559834837555,0.6498349772608575,1682,0.9803804994054697,1.0,0.9900930651456019,0.45973490259323935,0.9493448297255569,0.9600883981999058,0.4368547287497308,1.2402915250904498,0.41096088907691886,1.2619237435357857,0.3387630219824982
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,full_test,SVM_Linear,0.6042726253513695,0.6628892775591507,0.7333593778753988,0.6303967425909983,1682,0.990487514863258,1.0,0.995221027479092,0.379136094226762,0.8659899004116417,0.8817945455410529,0.3407654105312583,0.9850522201436945,0.2495663261816974,0.9999055349009396,0.18110811370095284
