f1,acc,ece_full,mce_full,ece_rare,mce_rare,brier_full,brier_rare,auc_roc,auc_pr,platt_A,platt_B,run_id,model,n_train
0.7789874314037882,0.7784776437189496,0.13229258061664737,0.3816749717122577,0.5780772157454268,0.8587862512134259,0.1441435991529997,0.3815136861590964,0.8835857288655469,0.927958757010584,1.2618,0.21301,2,MLP,500
0.8439363817097415,0.8328601845280341,0.1586862091288328,0.4665684571683083,0.4145773872529667,0.9999999998593428,0.1593026730062618,0.39436858164278804,0.9187065131894868,0.9419077523135605,6.94535,0.07076,2,XGBoost,500
0.8145529401235121,0.8161816891412349,0.14311878885446527,0.42324312542344594,0.5521834445526119,0.9936469943299309,0.14929655333265307,0.46481819667889496,0.8716691268006167,0.925812512380229,3.70763,0.21808,2,QSVM,1000
0.8029777948915415,0.7957327892122072,0.13487152011291975,0.4979027104435051,0.5290522097964723,0.8872404107504298,0.15497942009990157,0.35577087011139197,0.8864365104372277,0.9230814235278848,2.3591,-0.07765,2,SVM-RBF,1000
0.8057510207627486,0.8016323633782825,0.1883824568877937,0.6611222643430561,0.663891740270939,0.9999885718852922,0.18840841445362344,0.6114473416473304,0.9411995607844224,0.9524137661814345,5.09411,-0.8885,2,RandomForest,1000
0.8218449062341612,0.8128992193044713,0.13206549983190058,0.4632149568165618,0.5793645123068901,0.9336680282659948,0.14879554690518945,0.4145513488909581,0.8867920998361251,0.9305713540025685,1.24134,0.05868,2,MLP,1000
0.8402268178785858,0.8300212916962385,0.14957814407572145,0.5586778203171026,0.46995923326553307,0.9999924038454906,0.15998054182239338,0.41959254997578677,0.9279918548089181,0.9463819453063006,3.19851,-0.1313,2,XGBoost,1000
0.7421094592693336,0.7560770049680624,0.20338647811353566,0.6788203105408804,0.7532501874921473,0.9953097960999767,0.2002152081904946,0.6582322612749085,0.9105498272794749,0.9353385803709922,5.24081,-0.13874,3,QSVM,99
0.690041103352647,0.7223651525904897,0.18996832128254945,0.5563403932745251,0.7528650707824875,0.9628314341386646,0.2089643513707793,0.6415177331574256,0.8654047463794361,0.8985003481377468,3.41974,0.87874,3,SVM-RBF,99
0.7691234596605441,0.779764017033357,0.18126110206392296,0.8222199469509066,0.736866945674026,0.9999954475402203,0.19524156725562522,0.6968770530940509,0.9330014052256878,0.9448548634722409,8.16872,1.25459,3,RandomForest,99
0.7132628707807706,0.7388662171753017,0.21801175005585274,0.7084850624732509,0.8494039221593559,0.999081527751285,0.23614621923131032,0.7992133746280614,0.8738125411230987,0.9179504621780341,2.69667,0.83456,3,MLP,99
0.7831319849780553,0.7873935415188077,0.2030432042100377,0.7954236141140326,0.7393280274030901,0.9999999975455616,0.2060387106794246,0.7171900065502036,0.9253471375907979,0.942128779006693,6.50175,-0.38729,3,XGBoost,99
0.7375238095238095,0.7555003548616039,0.14637595783339793,0.5678094427501157,0.5737163249096422,0.9529317264671645,0.1494497848262119,0.43102380496468135,0.9232958704647376,0.9457354769612664,4.24032,0.88459,3,QSVM,200
0.698675176481965,0.7235628105039035,0.1386629758881799,0.43925596816866047,0.6144356944155787,0.9272840383820179,0.14695793911579033,0.461922161696603,0.9184562950545606,0.92775138912381,3.30126,1.47081,3,SVM-RBF,200
0.8079575596816976,0.8073101490418737,0.16694790776383872,0.5818429975983465,0.5725525055727763,0.9999999821094341,0.1715956109917505,0.5452818885963949,0.9400113165279026,0.9505410466801814,8.92724,0.26657,3,RandomForest,200
0.7462417603262673,0.7626419446415897,0.1767539228463576,0.6070861683544585,0.7563426407328382,0.9861334687613559,0.19337070459486702,0.6496999231235797,0.9333839001455153,0.94725498203342,2.16738,0.45019,3,MLP,200
0.8290406222990493,0.8245209368346345,0.14981132620321658,0.7019051868572365,0.5747422342889016,0.9999999988857418,0.1682994395421302,0.5576792538384445,0.926647032136081,0.9476009474888157,5.4504,-0.38561,3,XGBoost,200
0.8176541818029981,0.8062899219304471,0.1257015659694452,0.6057752675987169,0.3605913265490448,0.9445442864029193,0.15724907222837473,0.24869911727381339,0.9025788921750858,0.9310768298185335,4.04734,-0.41075,3,QSVM,500
