regime,repr_mode,arm,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
matched,frozen_c1,tuned_per_N,1000,5,100,fixed_300,SVM_Linear,0.786628733997155,0.7866666666666666,0.8004895960832313,0.7984332087704291,30,0.4,1.0,0.5714285714285714,0.8456281584214607,0.9192881751492946,1.1483762117304532,0.49133472054822686,-0.1538298611177736,0.6330442850499229,0.5399906908516303,0.3644430638652087
matched,frozen_c1,tuned_per_N,1000,5,100,fixed_300,SVM_Poly2,0.8495167816655705,0.85,0.85,0.8545540497951465,30,0.8333333333333334,1.0,0.9090909090909091,0.8570545128041298,0.9406369752640412,1.10645248389467,0.6285723968129079,0.2290934297672915,0.39529951919839046,0.32350736958565096,0.3226274806410524
matched,frozen_c1,tuned_per_N,1000,5,100,fixed_300,SVM_RBF,0.8399715504978662,0.84,0.8475213828310421,0.8493989464679663,30,0.43333333333333335,1.0,0.6046511627906976,1.2304170330454511,1.080425944914816,1.4739376041215446,0.7132701008803642,0.19819169816686513,0.7871018412663466,0.6569925435384771,0.47662359937583965
matched,frozen_c1,tuned_per_N,1000,5,100,fixed_300,RandomForest,0.8198719089130049,0.82,0.8388571428571429,0.833731034172257,30,0.36666666666666664,1.0,0.5365853658536586,0.3283507418069109,0.2890732059121302,0.4174968887672032,0.13066704210002986,-0.07964913164501022,0.2976809694070837,0.2921627595642459,0.09797380079771284
matched,frozen_c1,tuned_per_N,1000,5,100,fixed_300,XGBoost,0.8332666399893291,0.8333333333333334,0.8502571571617131,0.8464724685966413,30,0.3333333333333333,1.0,0.5,0.33108047405878704,0.31309120188093487,0.44235924422740935,0.10935574993933642,-0.11852903763453165,0.3516924518361511,0.3599251667658488,0.09050186611152075
matched,frozen_c1,tuned_per_N,1000,5,100,full_kddtest_plus,QSVM_ZZ,0.7977435838104393,0.7977732434350603,0.8097292610852522,0.8116623204179851,2952,0.45426829268292684,1.0,0.6247379454926625,0.7351652745177903,0.7870872258152688,0.9722313072039108,0.4634010867390891,0.03294307948512576,0.8566983425220066,0.7352258882205074,0.4409764051015456
matched,frozen_c1,tuned_per_N,1000,5,100,full_kddtest_plus,QSVM_Z,0.7770352223470134,0.7774574166075231,0.8087759384166435,0.7988030301057052,2952,0.4298780487804878,1.0,0.6012793176972282,0.6757231906473994,0.7558204415679487,0.9138148865205773,0.4390999014393595,0.027483114517108866,0.5600723646355867,0.44484527974270466,0.34139281231843904
matched,frozen_c1,tuned_per_N,1000,5,100,full_kddtest_plus,SVM_Linear,0.7541338506838968,0.7544357700496807,0.7811061580998784,0.7741350125780702,2952,0.28692411924119243,1.0,0.44590681758357464,0.7563369800534033,0.9594967719517525,1.1131314953088134,0.5036049611885293,-0.3159244916806847,0.5357214739035643,0.5146412334509202,0.3492136636462293
matched,frozen_c1,tuned_per_N,1000,5,100,full_kddtest_plus,SVM_Poly2,0.7954929157257926,0.7955110007097232,0.8082121248916554,0.809737885580569,2952,0.6300813008130082,1.0,0.773067331670823,0.7115767999141166,0.9805453481826755,1.0351371766438167,0.629525017412785,0.06722172870056345,0.43481181681838965,0.3504617090187365,0.26600125444453715
matched,frozen_c1,tuned_per_N,1000,5,100,full_kddtest_plus,SVM_RBF,0.8029428747162284,0.803584102200142,0.8054551971270276,0.8112424041152592,2952,0.5718157181571816,1.0,0.7275862068965517,1.068959103338302,1.1394581932021997,1.395518162400926,0.7025436620414349,0.37785074393456825,0.7553454820729909,0.7100966511031199,0.4572534615201066
