run_id,seed,regime,condition,model,f1_macro,accuracy,subset_path,train_size,eval_size,elapsed_sec
4,103,attack_composition,normal50_dos50,SVM_Linear,0.7898177247014456,0.791,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run04_normal50_dos50_N1000.csv,1000,1000,13.861782789230347
4,103,attack_composition,normal50_dos50,SVM_Poly2,0.8228085647896456,0.824,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run04_normal50_dos50_N1000.csv,1000,1000,13.861782789230347
4,103,attack_composition,normal50_dos50,SVM_RBF,0.7968767773281984,0.8,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run04_normal50_dos50_N1000.csv,1000,1000,13.861782789230347
4,103,attack_composition,normal50_dos50,RandomForest,0.852340902379132,0.854,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run04_normal50_dos50_N1000.csv,1000,1000,13.861782789230347
4,103,attack_composition,normal50_dos50,XGBoost,0.854716272988123,0.856,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run04_normal50_dos50_N1000.csv,1000,1000,13.861782789230347
5,104,attack_composition,normal50_dos50,QSVM_ZZ,0.8637116137747474,0.864,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run05_normal50_dos50_N1000.csv,1000,1000,13.617483377456665
5,104,attack_composition,normal50_dos50,QSVM_Z,0.7759817316715376,0.783,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run05_normal50_dos50_N1000.csv,1000,1000,13.617483377456665
5,104,attack_composition,normal50_dos50,SVM_Linear,0.7818454650361484,0.786,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run05_normal50_dos50_N1000.csv,1000,1000,13.617483377456665
5,104,attack_composition,normal50_dos50,SVM_Poly2,0.781074168797954,0.786,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run05_normal50_dos50_N1000.csv,1000,1000,13.617483377456665
5,104,attack_composition,normal50_dos50,SVM_RBF,0.8188258916819063,0.819,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run05_normal50_dos50_N1000.csv,1000,1000,13.617483377456665
5,104,attack_composition,normal50_dos50,RandomForest,0.8071858112985077,0.809,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run05_normal50_dos50_N1000.csv,1000,1000,13.617483377456665
5,104,attack_composition,normal50_dos50,XGBoost,0.8185300937594515,0.82,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run05_normal50_dos50_N1000.csv,1000,1000,13.617483377456665
6,105,attack_composition,normal50_dos50,QSVM_ZZ,0.8111774891427057,0.812,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run06_normal50_dos50_N1000.csv,1000,1000,13.49750828742981
6,105,attack_composition,normal50_dos50,QSVM_Z,0.7948039458894942,0.799,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run06_normal50_dos50_N1000.csv,1000,1000,13.49750828742981
6,105,attack_composition,normal50_dos50,SVM_Linear,0.7725442834138486,0.774,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run06_normal50_dos50_N1000.csv,1000,1000,13.49750828742981
6,105,attack_composition,normal50_dos50,SVM_Poly2,0.8074051218137396,0.809,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run06_normal50_dos50_N1000.csv,1000,1000,13.49750828742981
6,105,attack_composition,normal50_dos50,SVM_RBF,0.8188476508743854,0.819,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run06_normal50_dos50_N1000.csv,1000,1000,13.49750828742981
6,105,attack_composition,normal50_dos50,RandomForest,0.8281336215864171,0.829,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run06_normal50_dos50_N1000.csv,1000,1000,13.49750828742981
6,105,attack_composition,normal50_dos50,XGBoost,0.822249002033592,0.823,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run06_normal50_dos50_N1000.csv,1000,1000,13.49750828742981
7,106,attack_composition,normal50_dos50,QSVM_ZZ,0.8637820512820513,0.864,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run07_normal50_dos50_N1000.csv,1000,1000,13.519960403442383
