run_id,seed,regime,condition,model,f1_macro,accuracy,subset_path,train_size,eval_size,elapsed_sec
2,101,perturbation,sigma_0p20,QSVM_ZZ,0.632999632999633,0.633,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run02_sigma_0p20_N1000.csv,1000,1000,14.645294666290283
2,101,perturbation,sigma_0p20,QSVM_Z,0.7666192833090355,0.769,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run02_sigma_0p20_N1000.csv,1000,1000,14.645294666290283
2,101,perturbation,sigma_0p20,SVM_Linear,0.8146573013501965,0.815,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run02_sigma_0p20_N1000.csv,1000,1000,14.645294666290283
2,101,perturbation,sigma_0p20,SVM_Poly2,0.7932050803287838,0.794,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run02_sigma_0p20_N1000.csv,1000,1000,14.645294666290283
2,101,perturbation,sigma_0p20,SVM_RBF,0.779095173832016,0.78,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run02_sigma_0p20_N1000.csv,1000,1000,14.645294666290283
2,101,perturbation,sigma_0p20,RandomForest,0.7660113981572143,0.767,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run02_sigma_0p20_N1000.csv,1000,1000,14.645294666290283
2,101,perturbation,sigma_0p20,XGBoost,0.7549801533924247,0.755,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run02_sigma_0p20_N1000.csv,1000,1000,14.645294666290283
3,102,perturbation,sigma_0p00,QSVM_ZZ,0.8138324492042839,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p00_N1000.csv,1000,1000,13.41578722000122
3,102,perturbation,sigma_0p00,QSVM_Z,0.8029786412763767,0.804,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p00_N1000.csv,1000,1000,13.41578722000122
3,102,perturbation,sigma_0p00,SVM_Linear,0.8109846897598705,0.811,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p00_N1000.csv,1000,1000,13.41578722000122
3,102,perturbation,sigma_0p00,SVM_Poly2,0.7974092453594682,0.798,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p00_N1000.csv,1000,1000,13.41578722000122
3,102,perturbation,sigma_0p00,SVM_RBF,0.7928904390422533,0.793,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p00_N1000.csv,1000,1000,13.41578722000122
3,102,perturbation,sigma_0p00,RandomForest,0.8428288406074215,0.843,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p00_N1000.csv,1000,1000,13.41578722000122
3,102,perturbation,sigma_0p00,XGBoost,0.8289984609861489,0.829,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p00_N1000.csv,1000,1000,13.41578722000122
3,102,perturbation,sigma_0p01,QSVM_ZZ,0.80980524056634,0.81,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p01_N1000.csv,1000,1000,13.538445472717285
3,102,perturbation,sigma_0p01,QSVM_Z,0.8040120246160897,0.805,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p01_N1000.csv,1000,1000,13.538445472717285
3,102,perturbation,sigma_0p01,SVM_Linear,0.8109846897598705,0.811,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p01_N1000.csv,1000,1000,13.538445472717285
3,102,perturbation,sigma_0p01,SVM_Poly2,0.7953582434514638,0.796,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p01_N1000.csv,1000,1000,13.538445472717285
3,102,perturbation,sigma_0p01,SVM_RBF,0.7979345307879753,0.798,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p01_N1000.csv,1000,1000,13.538445472717285
3,102,perturbation,sigma_0p01,RandomForest,0.8458958255780908,0.846,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p01_N1000.csv,1000,1000,13.538445472717285
3,102,perturbation,sigma_0p01,XGBoost,0.8239971839549434,0.824,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p01_N1000.csv,1000,1000,13.538445472717285
3,102,perturbation,sigma_0p05,QSVM_ZZ,0.7966239576977832,0.797,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p05_N1000.csv,1000,1000,14.029653787612915
3,102,perturbation,sigma_0p05,QSVM_Z,0.8029207942694193,0.804,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p05_N1000.csv,1000,1000,14.029653787612915
3,102,perturbation,sigma_0p05,SVM_Linear,0.8149909345557933,0.815,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p05_N1000.csv,1000,1000,14.029653787612915
3,102,perturbation,sigma_0p05,SVM_Poly2,0.7922769159444025,0.793,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p05_N1000.csv,1000,1000,14.029653787612915
3,102,perturbation,sigma_0p05,SVM_RBF,0.8119879672299026,0.812,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p05_N1000.csv,1000,1000,14.029653787612915
3,102,perturbation,sigma_0p05,RandomForest,0.8488729021106751,0.849,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p05_N1000.csv,1000,1000,14.029653787612915
3,102,perturbation,sigma_0p05,XGBoost,0.8139970239523833,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p05_N1000.csv,1000,1000,14.029653787612915
3,102,perturbation,sigma_0p10,QSVM_ZZ,0.7781745876406108,0.779,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p10_N1000.csv,1000,1000,13.761273384094238
3,102,perturbation,sigma_0p10,QSVM_Z,0.8064144035708016,0.807,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p10_N1000.csv,1000,1000,13.761273384094238
3,102,perturbation,sigma_0p10,SVM_Linear,0.8119879672299026,0.812,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p10_N1000.csv,1000,1000,13.761273384094238
3,102,perturbation,sigma_0p10,SVM_Poly2,0.7839106938074836,0.785,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p10_N1000.csv,1000,1000,13.761273384094238
3,102,perturbation,sigma_0p10,SVM_RBF,0.8189476758783288,0.819,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p10_N1000.csv,1000,1000,13.761273384094238
3,102,perturbation,sigma_0p10,RandomForest,0.8257211538461539,0.826,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p10_N1000.csv,1000,1000,13.761273384094238
