run,kernel,C,f1,f1_macro,balanced_accuracy,precision,recall,accuracy,tn,fp,fn,tp,degenerate
3,poly,3.1622776602,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,poly,5.6234132519,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,poly,10.0,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,poly,17.7827941004,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,poly,31.6227766017,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,poly,56.234132519,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,poly,100.0,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,0.001,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.0017782794,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.0031622777,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.0056234133,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.01,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.0177827941,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.0316227766,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.0562341325,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.1,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
3,rbf,0.177827941,0.7777777777777778,0.41520467836257313,0.5135135135135135,0.6363636363636364,1.0,0.64,1,36,0,63,False
3,rbf,0.316227766,0.7924528301886793,0.4937873907040957,0.5540540540540541,0.65625,1.0,0.67,4,33,0,63,False
3,rbf,0.5623413252,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,1.0,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,1.77827941,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,3.1622776602,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,5.6234132519,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,10.0,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,17.7827941004,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,31.6227766017,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,56.234132519,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
3,rbf,100.0,0.802547770700637,0.5408087690712488,0.5810810810810811,0.6702127659574468,1.0,0.69,6,31,0,63,False
4,quantum,0.001,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.0017782794,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.0031622777,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.0056234133,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.01,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.0177827941,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.0316227766,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.0562341325,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.1,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,quantum,0.177827941,0.7924528301886793,0.4937873907040957,0.5540540540540541,0.65625,1.0,0.67,4,33,0,63,False
4,quantum,0.316227766,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,quantum,0.5623413252,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,quantum,1.0,0.7922077922077922,0.5482778091473743,0.5787215787215787,0.6703296703296703,0.9682539682539683,0.68,7,30,2,61,False
4,quantum,1.77827941,0.8026315789473685,0.5888157894736843,0.6057486057486058,0.6853932584269663,0.9682539682539683,0.7,9,28,2,61,False
4,quantum,3.1622776602,0.8026315789473685,0.5888157894736843,0.6057486057486058,0.6853932584269663,0.9682539682539683,0.7,9,28,2,61,False
4,quantum,5.6234132519,0.8026315789473685,0.5888157894736843,0.6057486057486058,0.6853932584269663,0.9682539682539683,0.7,9,28,2,61,False
4,quantum,10.0,0.7947019867549668,0.5810244627652386,0.5978120978120978,0.6818181818181818,0.9523809523809523,0.69,9,28,3,60,False
4,quantum,17.7827941004,0.821917808219178,0.6702181633688482,0.6653796653796653,0.7228915662650602,0.9523809523809523,0.74,14,23,3,60,False
4,quantum,31.6227766017,0.821917808219178,0.6702181633688482,0.6653796653796653,0.7228915662650602,0.9523809523809523,0.74,14,23,3,60,False
4,quantum,56.234132519,0.8163265306122449,0.6534462841740469,0.6518661518661518,0.7142857142857143,0.9523809523809523,0.73,13,24,3,60,False
4,quantum,100.0,0.8163265306122449,0.6534462841740469,0.6518661518661518,0.7142857142857143,0.9523809523809523,0.73,13,24,3,60,False
4,linear,0.001,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,linear,0.0017782794,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,linear,0.0031622777,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,linear,0.0056234133,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,linear,0.01,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,linear,0.0177827941,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,linear,0.0316227766,0.7875,0.46875,0.5405405405405406,0.6494845360824743,1.0,0.66,3,34,0,63,False
4,linear,0.0562341325,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,linear,0.1,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,0.177827941,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,0.316227766,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,0.5623413252,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,1.0,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,1.77827941,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,3.1622776602,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,5.6234132519,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,10.0,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,17.7827941004,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,31.6227766017,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,56.234132519,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,linear,100.0,0.8181818181818182,0.6047430830039526,0.6216216216216216,0.6923076923076923,1.0,0.72,9,28,0,63,False
4,poly,0.001,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,poly,0.0017782794,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,poly,0.0031622777,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,poly,0.0056234133,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,poly,0.01,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,poly,0.0177827941,0.7875,0.46875,0.5405405405405406,0.6494845360824743,1.0,0.66,3,34,0,63,False
4,poly,0.0316227766,0.7875,0.46875,0.5405405405405406,0.6494845360824743,1.0,0.66,3,34,0,63,False
4,poly,0.0562341325,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,0.1,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,0.177827941,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,0.316227766,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,0.5623413252,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,1.0,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,1.77827941,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,3.1622776602,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,5.6234132519,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,10.0,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,17.7827941004,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,31.6227766017,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,poly,56.234132519,0.7922077922077922,0.5482778091473743,0.5787215787215787,0.6703296703296703,0.9682539682539683,0.68,7,30,2,61,False
4,poly,100.0,0.8026315789473685,0.5888157894736843,0.6057486057486058,0.6853932584269663,0.9682539682539683,0.7,9,28,2,61,False
4,rbf,0.001,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.0017782794,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.0031622777,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.0056234133,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.01,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.0177827941,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.0316227766,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.0562341325,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.1,0.7730061349693251,0.38650306748466257,0.5,0.63,1.0,0.63,0,37,0,63,True
4,rbf,0.177827941,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,0.316227766,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,0.5623413252,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,1.0,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,1.77827941,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,3.1622776602,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,5.6234132519,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,10.0,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,17.7827941004,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,31.6227766017,0.8076923076923077,0.5629370629370629,0.5945945945945946,0.6774193548387096,1.0,0.7,7,30,0,63,False
4,rbf,56.234132519,0.7922077922077922,0.5482778091473743,0.5787215787215787,0.6703296703296703,0.9682539682539683,0.68,7,30,2,61,False
4,rbf,100.0,0.8026315789473685,0.5888157894736843,0.6057486057486058,0.6853932584269663,0.9682539682539683,0.7,9,28,2,61,False
5,quantum,0.001,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.0017782794,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.0031622777,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.0056234133,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.01,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.0177827941,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.0316227766,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.0562341325,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.1,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,quantum,0.177827941,0.7852760736196319,0.419665063836843,0.5138888888888888,0.6464646464646465,1.0,0.65,1,35,0,64,False
5,quantum,0.316227766,0.8285714285714286,0.7142857142857143,0.703125,0.7631578947368421,0.90625,0.76,18,18,6,58,False
5,quantum,0.5623413252,0.8235294117647058,0.7242647058823529,0.7152777777777778,0.7777777777777778,0.875,0.76,20,16,8,56,False
5,quantum,1.0,0.8296296296296296,0.7378917378917379,0.7291666666666667,0.7887323943661971,0.875,0.77,21,15,8,56,False
5,quantum,1.77827941,0.8125,0.7395833333333333,0.7395833333333333,0.8125,0.8125,0.76,24,12,12,52,False
5,quantum,3.1622776602,0.828125,0.7612847222222222,0.7612847222222222,0.828125,0.828125,0.78,25,11,11,53,False
5,quantum,5.6234132519,0.8217054263565892,0.7488808821923791,0.7473958333333333,0.8153846153846154,0.828125,0.77,24,12,11,53,False
5,quantum,10.0,0.8372093023255814,0.7707173272191288,0.7690972222222222,0.8307692307692308,0.84375,0.79,25,11,10,54,False
5,quantum,17.7827941004,0.8346456692913385,0.7734872182073131,0.7751736111111112,0.8412698412698413,0.828125,0.79,26,10,11,53,False
5,quantum,31.6227766017,0.819672131147541,0.7688104245481295,0.7795138888888888,0.8620689655172413,0.78125,0.78,28,8,14,50,False
5,quantum,56.234132519,0.816,0.7546666666666666,0.7595486111111112,0.8360655737704918,0.796875,0.77,26,10,13,51,False
5,quantum,100.0,0.8292682926829268,0.7782705099778271,0.7873263888888888,0.864406779661017,0.796875,0.79,28,8,13,51,False
5,linear,0.001,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,linear,0.0017782794,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,linear,0.0031622777,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,linear,0.0056234133,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,linear,0.01,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,linear,0.0177827941,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,linear,0.0316227766,0.7901234567901234,0.4476933073424301,0.5277777777777778,0.6530612244897959,1.0,0.66,2,34,0,64,False
5,linear,0.0562341325,0.8188976377952756,0.7519145723222953,0.7534722222222222,0.8253968253968254,0.8125,0.77,25,11,12,52,False
5,linear,0.1,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,0.177827941,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,0.316227766,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,0.5623413252,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,1.0,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,1.77827941,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,3.1622776602,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,5.6234132519,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,10.0,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,17.7827941004,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,31.6227766017,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,56.234132519,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,linear,100.0,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,poly,0.001,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,poly,0.0017782794,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,poly,0.0031622777,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,poly,0.0056234133,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,poly,0.01,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,poly,0.0177827941,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,poly,0.0316227766,0.8062015503875969,0.7270444371656295,0.7256944444444444,0.8,0.8125,0.75,23,13,12,52,False
5,poly,0.0562341325,0.8253968253968254,0.7640497640497641,0.7673611111111112,0.8387096774193549,0.8125,0.78,26,10,12,52,False
5,poly,0.1,0.8225806451612904,0.766553480475382,0.7734375,0.85,0.796875,0.78,27,9,13,51,False
5,poly,0.177827941,0.819672131147541,0.7688104245481295,0.7795138888888888,0.8620689655172413,0.78125,0.78,28,8,14,50,False
5,poly,0.316227766,0.8,0.7333333333333334,0.7378472222222222,0.819672131147541,0.78125,0.75,25,11,14,50,False
5,poly,0.5623413252,0.8188976377952756,0.7519145723222953,0.7534722222222222,0.8253968253968254,0.8125,0.77,25,11,12,52,False
5,poly,1.0,0.8188976377952756,0.7519145723222953,0.7534722222222222,0.8253968253968254,0.8125,0.77,25,11,12,52,False
5,poly,1.77827941,0.8188976377952756,0.7519145723222953,0.7534722222222222,0.8253968253968254,0.8125,0.77,25,11,12,52,False
5,poly,3.1622776602,0.8,0.7333333333333334,0.7378472222222222,0.819672131147541,0.78125,0.75,25,11,14,50,False
5,poly,5.6234132519,0.8188976377952756,0.7519145723222953,0.7534722222222222,0.8253968253968254,0.8125,0.77,25,11,12,52,False
5,poly,10.0,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,poly,17.7827941004,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,poly,31.6227766017,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,poly,56.234132519,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,poly,100.0,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,rbf,0.001,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.0017782794,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.0031622777,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.0056234133,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.01,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.0177827941,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.0316227766,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.0562341325,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.1,0.7804878048780488,0.3902439024390244,0.5,0.64,1.0,0.64,0,36,0,64,True
5,rbf,0.177827941,0.7938931297709924,0.7012943909724527,0.6979166666666667,0.7761194029850746,0.8125,0.73,21,15,12,52,False
5,rbf,0.316227766,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,rbf,0.5623413252,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,rbf,1.0,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,rbf,1.77827941,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,rbf,3.1622776602,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,rbf,5.6234132519,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,rbf,10.0,0.8305084745762712,0.7933030177759405,0.8133680555555556,0.9074074074074074,0.765625,0.8,31,5,15,49,False
5,rbf,17.7827941004,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,rbf,31.6227766017,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,rbf,56.234132519,0.8099173553719008,0.7593890574327858,0.7717013888888888,0.8596491228070176,0.765625,0.77,28,8,15,49,False
5,rbf,100.0,0.8225806451612904,0.766553480475382,0.7734375,0.85,0.796875,0.78,27,9,13,51,False
